1470,"@mention @mention @mention @mention Google to Launch Major New Social Network Called Circles, Possibly Today @ #sxsw {link}",0,['sxsw'],[],False,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link']"
1471,@mention @mention @mention @mention Paper phones?  Means an iPad will likely be useless at #sxsw as well. #fail,-1,"['sxsw', 'fail']",[],False,"['paper', 'phone', 'mean', 'ipad', 'likely', 'useless', 'well']"
1472,"@mention @mention @mention &quot;@mention Google to Launch Major New Social Network: Circles, Possibly Today {link}  #sxsw&quot;",1,['sxsw'],[],False,"['google', 'launch', 'major', 'new', 'social', 'network', 'circle', 'possibly', 'today', 'link']"
1473,@mention @mention @mention Among Companies Trying to Make Impression at #SXSW Interactive {link} #sxswi,0,"['sxsw', 'sxswi']",[],False,"['among', 'company', 'trying', 'make', 'impression', 'interactive', 'link']"
1474,@mention @mention @mention Can hear them workin hard in there #apple must be payin them plenty #sxsw {link},0,"['apple', 'sxsw']",[],False,"['hear', 'workin', 'hard', 'must', 'payin', 'plenty', 'link']"
1475,"@mention @mention @mention Google Circles, indeed. But not going to be at #SXSW. They will likely release at Google I/O in May.",0,['sxsw'],[],False,"['google', 'circle', 'indeed', 'going', 'likely', 'release', 'google', 'may']"
1476,"@mention @mention @mention Google to Launch Major New Social Network Called Circles,rww.to/f6BCEt #sxsw",0,['sxsw'],[],False,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle']"
1477,@mention @mention @mention Hmmm....how fast can #apple build a new store in time for #sxsw  {link},0,"['apple', 'sxsw']",[],True,"['hmmm', 'fast', 'build', 'new', 'store', 'time', 'link']"
1478,"@mention @mention @mention hope #Apple visits #Art from the iPad, 8th &amp; Congress since #SXSW Gets Own Apple Store {link}",0,"['apple', 'art', 'sxsw']",[],False,"['hope', 'visit', 'ipad', 'th', 'congress', 'since', 'get', 'apple', 'store', 'link']"
1479,"@mention @mention @mention RT @mention Google to Launch Major New Social NetworkCircles, posbly Today {link} #sxsw",0,['sxsw'],[],False,[]
1480,"@mention @mention @mention Thanks for making great products!

Great for making #SXSW party podcasts {link}",0,['sxsw'],[],False,"['thanks', 'making', 'great', 'product', 'great', 'making', 'party', 'podcasts', 'link']"
1481,"@mention @mention @mention There's talk that Apple's thinking of a downtown AUS location, and this temp #SXSW store might be a test.",0,['sxsw'],[],False,"['theres', 'talk', 'apples', 'thinking', 'downtown', 'au', 'location', 'temp', 'store', 'might', 'test']"
1482,@mention @mention @mention This is the press release for the iPad apps I am helping launch at #SXSW {link} #sxswi,0,"['sxsw', 'sxswi']",[],False,"['press', 'release', 'ipad', 'apps', 'helping', 'launch', 'link']"
1483,@mention @mention @mention This is the press release of the iPad apps I am helping launch at #SXSWi {link} #sxsw,0,"['sxswi', 'sxsw']",[],False,"['press', 'release', 'ipad', 'apps', 'helping', 'launch', 'link']"
1484,"#Awesome @mention &amp; @mention on ranking: There are no normal results, quit ranking. Page views, unique visitors - these analytics matter #sxsw",0,"['awesome', 'sxsw']",[],False,"['ranking', 'normal', 'result', 'quit', 'ranking', 'page', 'view', 'unique', 'visitor', 'analytics', 'matter']"
1485,google's @mention &quot;thinking by making&quot; key to agility. drawn out strategic planning can slow unnecessarily. #SXSW #agileagency,0,"['sxsw', 'agile', 'agency']",[],False,"['googles', 'thinking', 'making', 'key', 'agility', 'drawn', 'strategic', 'planning', 'slow', 'unnecessarily']"
1486,All this @mention #sxsw buzz makes me wish I had an Android or I-Phone.  #beforetwitter I wouldn't have had such envy.,1,"['sxsw', 'twitter']",[],False,"['buzz', 'make', 'wish', 'android', 'iphone', 'wouldnt', 'envy']"
1487,@mention @mention $ #tweethouse #ipad #sxsw #dotco,0,"['tweet', 'house', 'ipad', 'sxsw', 'dotco']",[],False,[]
1488,"@mention @mention according to @mention Google has confirmed it is not launching at #SXSW, if at all.",0,['sxsw'],[],False,"['according', 'google', 'ha', 'confirmed', 'launching']"
1489,@mention @mention Apple is opening temp. 3rd-store at  #SXSW selling new iPad-2 to handle xtra sales  {link},0,['sxsw'],[],False,"['apple', 'opening', 'temp', 'rdstore', 'selling', 'new', 'ipad', 'handle', 'xtra', 'sale', 'link']"
1490,@mention @mention Apple set to open popup shop in core of #SXSW action {link} #ipad2,0,"['sxsw', 'ipad2']",[],False,"['apple', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link']"
1491,@mention @mention Apple sets up temporary store at #SXSW; iPad anyone? {link} cc @mention,1,['sxsw'],[],False,"['apple', 'set', 'temporary', 'store', 'ipad', 'anyone', 'link', 'cc']"
1492,@mention @mention Apple to open temporary store Friday in the Scarbrough Building at 6th and Congress #SxSW {link},0,['sxsw'],[],False,"['apple', 'open', 'temporary', 'store', 'friday', 'scarbrough', 'building', 'th', 'congress', 'link']"
1493,@mention @mention apple's gotta take advantage of all the hipsters that head out to #SXSW somehow.,0,['sxsw'],[],False,"['apples', 'gotta', 'take', 'advantage', 'hipster', 'head', 'somehow']"
1494,"Cool! RT @mention Apple has opened a makeshift store for #sxsw, iPad2 will be available at 5pm today... #tempted",0,"['sxsw', 'tempted']",[],True,['cool']
1495,Download @mention and let's do one in SF this is sweet! @mention @mention @mention {link}  love the vid! (via @LenaShaw) #SxSW,0,['sxsw'],[],False,"['download', 'lets', 'one', 'sf', 'sweet', 'link', 'love', 'vid', 'via']"
1496,just met @mention at Q&amp;A with bing and google panel...interesting to hear about what NASDAQ is doing in social media #sxsw,0,['sxsw'],[],True,"['met', 'q', 'bing', 'google', 'panel', 'interesting', 'hear', 'nasdaq', 'social', 'medium']"
1497,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,1,['sxsw'],[],False,"['love', 'apple', 'come', 'cool', 'technology', 'ones', 'ever', 'heard', 'dont', 'go', 'conference']"
1498,Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to... {link},1,['sxsw'],[],True,"['love', 'apple', 'come', 'cool', 'technology', 'ones', 'ever', 'heard', 'dont', 'go', 'link']"
1499,Love. RT @mention Anyone at the show have an iPhone charger? Need to tweet jokes about beards/text ppl to make them jealous. #sxsw,0,['sxsw'],[],False,['love']
1500,Ran into @mention at the temporary Apple Store with @mention @mention and Amy #sxsw,0,['sxsw'],[],False,"['ran', 'temporary', 'apple', 'store', 'amy']"
1501,"I agree, @mention but they're all so great!  &quot;iPhone Apps For Mealtime&quot; {link} (via @mention #bizzy #sxsw",1,"['bizzy', 'sxsw']",[],False,"['agree', 'theyre', 'great', 'iphone', 'apps', 'mealtime', 'link', 'via']"
1502,@mention @mention check this: {link} #SXSW #google,0,"['sxsw', 'google']",[],False,"['check', 'link']"
1503,Watching @mention covering the iPad 2 launch live at the Apple pop-up store in Austin at #SXSW {link},0,['sxsw'],[],False,"['watching', 'covering', 'ipad', 'launch', 'live', 'apple', 'popup', 'store', 'austin', 'link']"
1504,"[LOL] RT @mention Don't worry you guys, found an iPhone charger. WHAT'S THE DEAL WITH HIPSTERS AND BEARDS, RIGHT?!?! #sxsw",0,['sxsw'],[],True,['lol']
1505,Haha the @mention drinking game --&gt; &quot;Drink every time Seth says Game Layer OR Google Ventures&quot; #sxsw cc @mention @mention,0,['sxsw'],[';D'],False,"['haha', 'drinking', 'game', 'quotrink', 'every', 'time', 'seth', 'say', 'game', 'layer', 'google', 'venture', 'cc']"
1506,Nice! RT @mention don't forget! come to our Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking panel Mon 12:30pm #sxsw,0,['sxsw'],[],False,['nice']
1507,"Yeah! RT @mention Details for the iPad 2 giveaway coming tonight, RT this! #SXSW #sxswi",1,"['sxsw', 'sxswi']",[],False,['yeah']
1508,Google's @mention envisions location-based future {link} #SXSW #location,0,"['sxsw', 'location']",[],False,"['googles', 'envisions', 'locationbased', 'future', 'link']"
1509,Google's @mention envisions location-based future {link} #SXSW #location {link},0,"['sxsw', 'location']",[],False,"['googles', 'envisions', 'locationbased', 'future', 'link', 'link']"
1510,@mention @mention finishing up beta on Android &amp; iPhone Sunday; couple guys at #SXSW showing off; got about 20 beta moms ready 2 beta,0,['sxsw'],[],False,"['finishing', 'beta', 'android', 'iphone', 'sunday', 'couple', 'guy', 'showing', 'got', 'beta', 'mom', 'ready', 'beta']"
1511,Remember @mention from our last campaign &amp; upcoming #SXSW event? {link} His new album dropped! {link},0,['sxsw'],[],False,"['remember', 'last', 'campaign', 'upcoming', 'event', 'link', 'new', 'album', 'dropped', 'link']"
1512,Woot! RT @mention First Android @mention disc {link} ... Market version coming soon! #SXSW,1,['sxsw'],[],True,['woot']
1513,"Yay! RT    @mention Flipboard's next platform will be the iPhone, CEO @mention says #sxsw  ",1,['sxsw'],[],False,['yay']
1514,@mention @mention Get GO to work yet? I've been trying for days. #sxsw #android #evo,0,"['sxsw', 'android', 'evo']",[],False,"['get', 'go', 'work', 'yet', 'ive', 'trying', 'day']"
1515,@mention @mention Great to meet you @mention meetup! This is the post about our new #sxsw medical apps {link} #sxswh #hcsm,0,"['sxsw', 'sxswh', 'hcsm']",[],False,"['great', 'meet', 'meetup', 'post', 'new', 'medical', 'apps', 'link']"
1516,Nice! RT @mention Getting ready for my iPad 2 vs Android panel at #SXSW come check it out at 230!,0,['sxsw'],[],False,['nice']
1517,Score! RT@mention Google handing out free pi for pi day! #SXSW #win,1,"['sxsw', 'w']",[],False,['score']
1518,"Whoa. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1,['sxsw'],[],False,['whoa']
1519,Cool! RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,1,"['sxsw', 'ipad2']",[],False,['cool']
1520,"Nice. RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",1,['sxsw'],[],False,['nice']
1521,@mention @mention I'm reading your book on my flight to #SXSW and the guy next to me is reading it on the iPad. BOOM!,1,['sxsw'],[],False,"['im', 'reading', 'book', 'flight', 'guy', 'next', 'reading', 'ipad', 'boom']"
1522,"@mention @mention is here at The Industry Party presented by  #GSDM &amp; #Google in Austin, TX for #SXSW.",0,"['gsdm', 'google', 'sxsw']",[],False,"['industry', 'party', 'presented', 'austin', 'tx']"
1523,Haha! RT @mention If you haven't waited in line for an Apple product you're missing out on an important rite of passage. #sxsw,1,['sxsw'],[],False,['haha']
1524,Just met @mention in line at the apple store at #SXSW !!,0,['sxsw'],[],True,"['met', 'line', 'apple', 'store']"
1525,"Tonight, @mention is checking out The Kills and @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi #music",0,"['sxsw', 'sxswi', 'music']",[],False,"['tonight', 'checking', 'kill', 'checking', 'gsd', 'google', 'party', 'come', 'say', 'hi']"
1526,True? RT @mention It's not a rumor: Apple opening temporary store in downtown Austin 4 #SXSW &amp; iPad 2 launch: {link},0,['sxsw'],[],False,['true']
1527,True. RT @mention I bet the longest iPad lines are gonna be in Austin. #sxsw,0,['sxsw'],[],False,['true']
1528,Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il,1,"['sxsw', 'il']",[],False,"['woo', 'hoo', 'finally', 'back', 'iphone', 'link']"
1529,Austin.    @mention Just witnessed a homeless guy giving detailed ipad 2 inventory info to a passerby at the Austin popup store. #SXSW  ,0,['sxsw'],[],False,"['austin', 'witnessed', 'homeless', 'guy', 'giving', 'detailed', 'ipad', 'inventory', 'info', 'passerby', 'austin', 'popup', 'store']"
1530,"It's on, @mention just walked in to The Industry Party by #GSDM &amp; #Google Austin, TX. #SXSW",0,"['gsdm', 'google', 'sxsw']",[],False,"['walked', 'industry', 'party', 'austin', 'tx']"
1531,Agree RT @mention Khoi Vinh says Conde Nast's rush into iPad publishing was a &quot;fundamental misunderstanding&quot; of the platform #sxsw,0,['sxsw'],[],False,['agree']
1532,Nice! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},0,['sxsw'],[],False,['nice']
1533,"{link}     @mention Longest line at #sxsw? The Apple Store, of course.  {link}",0,['sxsw'],[],False,"['link', 'longest', 'line', 'apple', 'store', 'course', 'link']"
1534,@mention @mention lots of iPad 2's here in Austin! Bigger than I thought it would be. #SXSW,1,['sxsw'],[],False,"['lot', 'ipad', 'austin', 'bigger', 'thought', 'would']"
1535,"@mention @mention NC is buzzing #iPad2 but geekdom in Austin #SXSW will elevate, smart # Apple.",1,"['ipad2', 'sxsw']",[],False,"['nc', 'buzzing', 'geekdom', 'austin', 'elevate', 'smart', 'apple']"
1536,@mention @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW #Mashable {link},0,"['ubersocial', 'iphone', 'sxsw', 'mashable']",[],False,"['new', 'app', 'store', 'includes', 'uberguide', 'link']"
1537,@mention @mention not letting interactive in to film closing/music opening party??  #badform #youareinteractive #peopleflowingout #sxsw,0,"['bad', 'interactive', 'peopleflowingout', 'sxsw']",[],True,"['letting', 'interactive', 'film', 'closing', 'music', 'opening', 'party']"
1538,Download @mention new Austin iPhone app for free during SXSW {link} (thanks for the tip @mention #sxsw,0,['sxsw'],[],False,"['download', 'new', 'austin', 'iphone', 'app', 'free', 'sxsw', 'link', 'thanks', 'tip']"
1539,"Hoot! RT @mention New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, B...",0,['sxsw'],[],True,['hoot']
1540,"Just got @mention new iPhone app, The Dialy Grape: {link} #sxsw #thankyou",0,"['sxsw', 'thank']",[],False,"['got', 'new', 'iphone', 'app', 'dialy', 'grape', 'link']"
1541,Yeay! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Masha {link},1,"['ubersocial', 'iphone', 'sxsw', 'masha']",[],False,['yeay']
1542,Cute! RT @mention One of my fav photos of #SXSW so far @mention &amp;  @mention #google #SXSW {link},0,"['sxsw', 'google', 'sxsw']",[],False,['cute']
1543,"Damn you @mention party, for walking me past the Apple Store last night. #sxsw",0,['sxsw'],[],False,"['damn', 'party', 'walking', 'past', 'apple', 'store', 'last', 'night']"
1544,@mention @mention Really? What phone? Can't log in w/ #evo. #android #sxsw,0,"['evo', 'android', 'sxsw']",[],False,"['really', 'phone', 'cant', 'log', 'w']"
1545,@mention @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW {link},0,"['ubersocial', 'iphone', 'sxsw']",[],False,[]
1546,@mention @mention RT @mention Not a rumor: Apple to open temporary store in dt ATX for #SXSW &amp; iPad 2 launch {link},0,['sxsw'],[],False,[]
1547,Shame on @mention RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW t.co/v7jWeKN /v @mention who gave us no credit!,0,['sxsw'],[],False,['shame']
1548,Want! RT @mention Radioshack giving away portable iPhone and laptop chargers on 1st floor of acc. #sxsw,0,['sxsw'],[],False,['want']
1549,@mention @mention saw this morning that Google Circles would start rollout at #sxsw - not holding breath but open-minded,1,['sxsw'],[],False,"['saw', 'morning', 'google', 'circle', 'would', 'start', 'rollout', 'holding', 'breath', 'openminded']"
1550,"@mention @mention send over early app access for iOS or Android, be glad to be on the QA team to help out #sxsw",0,['sxsw'],[],False,"['send', 'early', 'app', 'access', 'io', 'android', 'glad', 'qa', 'team', 'help']"
1551,"@mention @mention Similarily, Tweetcaster for Android lets you zip tweets w annoying hash tags, like #sxsw",0,['sxsw'],[],False,"['similarily', 'tweetcaster', 'android', 'let', 'zip', 'tweet', 'w', 'annoying', 'hash', 'tag', 'like']"
1552,"I want a @mention SO bad for #sxsw, would make our live blogging from the iPad so much more efficient. Beautiful case!! Beats my leather 1",1,['sxsw'],[],True,"['want', 'bad', 'would', 'make', 'live', 'blogging', 'ipad', 'much', 'efficient', 'beautiful', 'case', 'beat', 'leather']"
1553,Watch as @mention scores the @mention search showdown at #SXSW: {link},0,['sxsw'],[],False,"['watch', 'score', 'search', 'showdown', 'link']"
1554,Woohoo!    @mention Standing in line. For the 6th time. #ipad2 #apple #sxsw #popupstore  ,1,"['ipad2', 'apple', 'sxsw', 'popup', 'store']",[],False,"['woohoo', 'standing', 'line', 'th', 'time']"
1555,Woot! RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW,1,"['sxflip', 'sxsw']",[],False,['woot']
1556,@mention @mention taking a google tour tomorrow then staying in the bay area Tom night then flying to AUS first thing for #SXSW,0,['sxsw'],[],False,"['taking', 'google', 'tour', 'tomorrow', 'staying', 'bay', 'area', 'tom', 'night', 'flying', 'au', 'first', 'thing']"
1557,@mention @mention Thank you all for retweeting @mention @mention &amp; me about the link re #sxsw &amp; the popup Apple Store.,0,['sxsw'],[],False,"['thank', 'retweeting', 'link', 'popup', 'apple', 'store']"
1558,@mention @mention Thanks for the love! Show us your iPhone via twitpic and we'll share the love ;] #zazzlesxsw #sxsw,1,"['zazzlesxsw', 'sxsw']",[],False,"['thanks', 'love', 'show', 'u', 'iphone', 'via', 'twitpic', 'well', 'share', 'love']"
