,hashtags,text,emotion
1112,"['sxsw', 'thin', 'mints']","['amused', 'apple', 'popup', 'store', 'year', 'brilliant', 'idea', 'brilliant']",1.0
1113,['sxsw'],"['walked', 'line', 'ipad', 'bahahahaha', 'least', 'block', 'long']",-1.0
1114,['sxsw'],"['called', 'hot', 'spot', 'mobile', 'heatmap', 'iphone', 'app', 'leveraging', 'sq', 'help', 'find', 'hot', 'quiet', 'place']",1.0
1115,['sxsw'],"['updated', 'iphone', 'app', 'ha', 'song', 'info', 'select', 'stream', 'incl', 'live', 'video', 'streaming', 'time']",1.0
1116,['sxsw'],"['yes', 'nailed', 'google', 'circle', 'allow', 'online', 'communication', 'respect', 'boundary', 'offline', 'social', 'life']",1.0
1117,['sxsw'],"['connected', 'bluetooth', 'keyboard', 'iphone', 'hello', 'fast', 'blogging', 'im']",1.0
1118,"['sxsw', 'ipad2']","['convinced', 'upgrade', 'ipad', 'held', 'one', 'trade', 'show', 'failed', 'willpower', 'check']",1.0
1119,['sxsw'],"['showed', 'charge', 'anywhere', 'bar', 'charge', 'iphone', 'whole', 'table', 'wanted', 'buy', 'one']",1.0
1120,['sxsw'],"['walked', 'past', 'supposed', 'temp', 'store', 'downstairs', 'apple', 'cult', 'wa', 'outside', 'taking', 'photo', 'iphones']",-1.0
1121,['sxsw'],"['passed', 'apple', 'store', 'th', 'easily', 'folk', 'line']",1.0
1122,"['sxsw', 'apple', 'ipad2']","['joined', 'heaving', 'river', 'flow', 'see', 'marissa', 'mayer', 'google']",1.0
1123,['sxsw'],"['wa', 'shocked', 'see', 'google', 'showcasing', 'blogger', 'thought', 'completely', 'forgot', 'service']",1.0
1124,['sxsw'],"['picked', 'book', 'killer', 'photoes', 'iphone']",1.0
1125,['sxsw'],"['picked', 'ipad', 'back']",1.0
1126,"['uxdes', 'sxsw']","['free', 'coffee', 'company', 'free', 'drink', 'company', 'b', 'free', 'food', 'company', 'c', 'money', 'saved', 'go', 'apple', 'life']",1.0
1127,['sxsw'],"['guess', 'need', 'figure', 'session', 'ipad', 'app', 'killer', 'selection', 'overwhelming']",1.0
1128,"['sxsw', 'addicted', 'interwebs']","['already', 'seeing', 'heavy', 'ipad', 'presence']",1.0
1129,['sxsw'],"['week', 'total', 'ipad', 'envy']",1.0
1130,['sxsw'],"['see', 'future', 'evolving', 'mobile', 'social', 'local', 'converge', 'yield', 'even', 'relevant', 'result']",1.0
1131,['sxsw'],"['good', 'meet', 'see', 'forget', 'giving', 'away', 'best', 'mindmanager', 'map', 'detail']",1.0
1132,"['mac', 'sxsw', 'platform']","['prefer', 'news', 'iphone', 'ipad', 'droid', 'ha', 'apps', 'mobile', 'apps']",1.0
1133,"['brainwashed', 'lines', 'sxsw']","['google', 'prefers', 'launch', 'hyped', 'new', 'social', 'feature', 'meh', 'bang', 'via', 'tc']",-1.0
1134,"['sxsw', 'google', 'bread']","['like', 'vega', 'iphone', 'best', 'used', 'hand', 'warmer']",-1.0
1135,['sxsw'],"['great', 'panel', 'ipad', 'magazine', 'design', 'pulling', 'article', 'different', 'mag', 'sound', 'awesome', 'whos', 'going', 'build']",1.0
1136,"['want', 'camera', 'ipad', 'sxsw']","['great', 'panel', 'w', 'guy', 'fr', 'google', 'hotpot', 'social', 'recs', 'def', 'end', 'recs']",1.0
1137,"['sxsw', 'mkesxsw']","['airport', 'delay', 'introduced', 'feel', 'like', 'drug', 'pusher', 'first', 'ipad', 'play', 'free']",1.0
1138,"['sxsw', 'tapworthy', 'fb']","['apples', 'release', 'ipad', 'huge', 'win', 'especially', 'international', 'attendee', 'town', 'show']",1.0
1139,"['sxsw', 'mosaicxm']","['note', 'self', 'downside', 'tweeting', 'white', 'ipad', 'expect', 'mocked']",-1.0
1140,['sxsw'],"['believe', 'god', 'explanation', 'apples', 'continued', 'existence', 'guy', 'kawasaki']",1.0
1141,['sxsw'],"['cant', 'believe', 'google', 'announced', 'maggie', 'maes', 'game', 'changer', 'sure']",1.0
1142,['sxsw'],"['tell', 'happening', 'iphone', 'apps', 'update', 'day']",1.0
1143,"['16162', 'sxsw']","['im', 'insanely', 'jealous', 'everyone', 'ipad', 'seems', 'like', 'great', 'way', 'interact', 'panel', 'next', 'year']",1.0
1144,"['sxtxstate', 'sxsw']","['apples', 'temporary', 'megastore', 'could', 'model', 'future', 'conference', 'event']",1.0
1145,['sxsw'],"['google', 'seems', 'sabotaged', 'youtube', 'account', 'wtf', 'trying', 'entire', 'online', 'ecosystem', 'bad', 'form']",-1.0
1146,['sxsw'],"['google', 'missed', 'dance', 'party', 'lifetime']",1.0
1147,['sxsw'],"['friend', 'think', 'abandoned', 'reality', 'mean', 'communication', 'iphone', 'stopped', 'working']",-1.0
1148,"['smcomedyfyeah', 'sxsw']","['normal', 'scene', 'ipad', 'lap', 'iphone', 'hand']",1.0
1149,['sxsw'],"['happened', 'taxi', 'magic', 'iphone', 'app', 'call', 'cab', 'via']",-1.0
1150,['sxsw'],"['suspense', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today']",1.0
1151,['sxsw'],"['funny', 'moment', 'panel', 'dennis', 'crowley', 'get', 'ipad', 'owner', 'hold', 'new', 'ipad', 'looked', 'like', 'lighter', 'rock', 'concert']",1.0
1152,"['sxsw', 'apple']","['next', 'presentation', 'googles', 'marissa', 'mayer', 'great', 'austin', 'convention', 'center', 'w']",1.0
1153,['sxsw'],"['essential', 'water', 'energy', 'bar', 'smart', 'phone', 'camera', 'map', 'dt', 'sunglass', 'rainjacket', 'laptop', 'ipad', 'mp', 'player', 'ipod', 'earplug']",1.0
1154,"['geek', 'spring', 'break', 'sxsw']","['g', 'love', 'apple', 'popup', 'store', 'one', 'question', 'bring', 'truck', 'signal', 'please', 'say', 'yes']",1.0
1155,"['sxsw', 'pure', 'genius']","['ha', 'apple', 'come', 'cool', 'technology', 'ones', 'ever', 'heard', 'go', 'conference']",1.0
1156,['sxsw'],"['geek', 'need', 'somewhere', 'downtown', 'line', 'get', 'ipad', 'ill', 'dropping']",1.0
1157,['sxsw'],"['lol', 'apple', 'come', 'cool', 'technology', 'ones', 'ever', 'heard', 'go', 'conference']",1.0
1158,['sxsw'],"['lol', 'apple', 'come', 'cool', 'technology', 'ones', 'ever', 'heard', 'go', 'conference', 'via']",1.0
1159,['sxsw'],"['lol', 'apple', 'come', 'cool', 'technology', 'ones', 'ever', 'heard', 'go', 'conference']",1.0
1160,"['sonos', 'sxsw']","['chatting', 'via', 'iphone', 'hilarious']",1.0
1161,"['sxsw', 'fb']","['thanks', 'giving', 'new', 'top', 'cover', 'banged', 'juicepack', 'iphone', 'case', 'product', 'rock']",1.0
1162,['sxsw'],"['ha', 'google', 'guy', 'talk', 'explaining', 'made', 'realistic', 'twitter', 'bot', 'experiment', 'gee', 'thanks']",-1.0
1163,"['apple', 'sxsw']","['intrvw', 'govt', 'vending', 'machine', 'put', 'get', 'svcs', 'platform', 'iphone', 'wa', 'teaching', 'moment']",1.0
1164,"['sxsw', 'photo']","['woot', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', 'launch']",1.0
1165,['sxsw'],"['yes', 'lol', 'u', 'r', 'gadgetzilla', 'fun', 'festival', 'time', 'omg', 'im', 'scared', 'got', 'netbook', 'droid']",1.0
1166,['sxsw'],"['wew', 'new', 'app', 'store', 'includes', 'uberguide', 'sponsored', 'cont']",1.0
1167,['sxsw'],"['badger', 'angel', 'news', 'nice', 'one', 'also', 'were', 'giving', 'away', 'free', 'ipad']",1.0
1168,"['nudge', 'nudge', 'appleatxdt', 'sxsw']","['video', 'playbook', 'action', 'ipad', 'still', 'win']",1.0
1169,"['apple', 'sxsw', 'ipad']","['pop', 'store', 'austin', 'brilliant', 'long', 'line', 'even', 'night']",1.0
1170,['sxsw'],"['think', 'larrys', 'elevation', 'google', 'great', 'lost', 'way', 'caring', 'much', 'biz', 'enough', 'world']",1.0
1171,"['apple', 'sxsw']","['wow', 'interrupt', 'regularly', 'scheduled', 'geek', 'programming', 'big', 'news']",1.0
1172,['sxsw'],"['wow', 'yes', 'gowalla', 'win', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'award', 'thanks']",1.0
1173,"['sxsw', 'group', 'chat', 'apps']","['envy', 'roof', 'thanks', 'every', 'person']",1.0
1174,['sxsw'],"['maybe', 'someone', 'get', 'hand', 'old', 'ipad', 'instead', 'throwing', 'away']",1.0
1175,['sxsw'],"['google', 'deep', 'eddy', 'sweet', 'tea', 'vodka', 'gsdm', 'cool', 'factor', 'gsd', 'w', 'others']",1.0
1176,"['100tc', 'sxswi', 'sxsw', 'ipad']","['oh', 'utter', 'fail', 'cant', 'see', 'letter', 'ballroom', 'iphone', 'app', 'long', 'wrap', 'cc']",-1.0
1177,"['marissa', 'google', 'sxsw']","['life', 'hacker', 'debut', 'steampunk', 'ipad', 'ft', 'reclaimed', 'copper', 'piping', 'one', 'minimaglight', 'kinda', 'thin', 'etchasketch', 'interface']",1.0
1178,['sxsw'],"['engineer', 'google', 'chrome', 'came', 'correct', 'misstatement', 'browser', 'awesome']",1.0
1179,['sxsw'],"['mega', 'tether', 'iphone', 'android', 'party']",1.0
1180,['sxsw'],"['gamechanger', 'like', 'wave', 'buzz', 'doubt', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle']",-1.0
1181,['sxsw'],"['never', 'apparent', 'nice', 'would', 'apple', 'made', 'stuff', 'w', 'removable', 'battery']",-1.0
1182,['sxsw'],"['read', 'ler', 'marissa', 'mayer', 'google', 'connect', 'digital', 'physical', 'world', 'mobile']",1.0
1183,['sxsw'],"['enter', 'contest', 'maybe', 'win', 'ipad']",1.0
1184,['sxsw'],"['day', 'closer', 'becoming', 'owner', 'ipad', 'stoked', 'thing', 'getting', 'final']",1.0
1185,['sxsw'],"['sitting', 'panel', 'wishing', 'ala', 'two', 'year', 'old', 'ha', 'completely', 'overtaken']",1.0
1186,"['iphone', 'sxsw']","['ahh', 'wonderful', 'news', 'ipad', 'available', 'online', 'ordering', 'go', 'get', 'ur']",1.0
1187,['sxsw'],"['were', 'experimenting', 'tinkering', 'like', 'ninety', 'best', 'viewed', 'ipad', 'new', 'best', 'viewed', 'internet', 'explorer']",1.0
1188,"['tmsxsw', 'sxsw']","['suffering', 'ipad', 'envy']",1.0
1189,['sxsw'],"['iphone', 'user', 'gps', 'stuck', 'one', 'new', 'geo', 'app', 'update', 'foursquare', 'gowalla']",-1.0
1190,['sxsw'],"['apple', 'offer', 'original', 'ipad', 'donation', 'program']",1.0
1191,['sxsw'],"['farmer', 'use', 'blackberry', 'iphone', 'ipad', 'catching', 'bigger', 'screen']",1.0
1192,['sxsw'],"['texas', 'observer', 'tomlinson', 'say', 'would', 'double', 'revenue', 'per', 'issue', 'ipad', 'subscription']",1.0
1193,['sxsw'],"['great', 'interview', 'bloomberg', 'tv', 'kick']",1.0
1194,['sxsw'],"['cool', 'google', 'basically', 'foing', 'version', 'apple', 'event', 'showing', 'ton', 'new', 'product', 'feature']",1.0
1195,"['sxsw', 'google', 'mobile']","['cool', 'potential', 'nontext', 'application', 'iphone', 'awesome']",1.0
1196,['sxsw'],"['pair', 'nice', 'back', 'back', 'talk', 'morning', 'interface', 'design', 'ipad', 'future', 'touch', 'general']",1.0
1197,"['jzsxsw', 'sxsw']","['hope', 'everyone', 'ha', 'awesome', 'weekend', 'know', 'giving', 'away', 'great', 'apple', 'prize']",1.0
1198,['sxsw'],"['free', 'itunes', 'album', 'featured', 'artist', 'grab', 'missed']",1.0
1199,['sxsw'],"['apple', 'take', 'bruise', 'panelist', 'well', 'regarded', 'sustainability', 'space', 'corporate', 'sustainability', 'reporting', 'transparency']",-1.0
1200,['sxsw'],"['apple', 'like', 'pay', 'thats', 'apple', 'like', 'barry', 'diller']",-1.0
1201,['sxsw'],"['daily', 'ipad', 'going', 'evolve', 'theyre', 'still', 'impossible', 'download', 'mb', 'downloads']",-1.0
1202,['sxsw'],"['ipad', 'go', 'sale', 'pm', 'im', 'looking', 'gig', 'color', 'preference']",1.0
1203,"['google', 'sxsw']","['mayer', 'come', 'sans', 'intro', 'still', 'get', 'cheer', 'launch', 'googles', 'priority', 'location', 'fast', 'fun', 'future']",1.0
1204,['sxsw'],"['free', 'itunes', 'sxsw', 'featured', 'artist', 'sampler']",1.0
1205,"['sxsw', 'apple']","['apple', 'save', 'sxsw', 'set', 'open', 'popup', 'store', 'cnet', 'news']",1.0
1206,"['guy', 'kawasaki', 'sxsw']","['apple', 'save', 'sxsw', 'set', 'open', 'popup', 'store']",1.0
1207,"['papasangre', 'sxsw']","['holy', 'smoke', 'ipad', 'replacing', 'flip', 'cam', 'default', 'video', 'capture', 'device', 'beautiful', 'elegant', 'apple']",1.0
1208,"['sxsw', 'xplat']","['google', 'presentation', 'mayer', 'sale', 'pitch']",-1.0
1209,['sxsw'],"['google', 'presenting', 'hotpot', 'austin', 'convention', 'center', 'w']",1.0
1210,"['sxsw', 'apple']","['omgz', 'makeshift', 'apple', 'store', 'gold', 'gym']",1.0
1211,['sxsw'],"['sooo', 'design', 'ipads', 'session', 'hour', 'long', 'ad', 'buy', 'ipad', 'apps']",-1.0
1212,"['google', 'blog', 'sxsw', 'vip']","['ipad', 'design', 'headache', 'take', 'two', 'tablet', 'call', 'panel', 'excited', 'hear', 'live']",-1.0
1213,"['progress', 'bar', 'sxsw']","['thats', 'awesome', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin']",1.0
1214,"['project', '314', 'sxsw']","['wa', 'awesome', 'hear', 'marissa', 'mayer', 'acknowledge', 'google', 'map', 'need', 'increase', 'support', 'product', 'b', 'c', 'incorrect', 'route']",-1.0
1215,"['xsw', 'sxswi', 'popupshop', 'apple']","['wow', 'shakespeares', 'pub', 'th', 'st', 'heres', 'delete', 'button', 'iphone', 'video', 'camera']",1.0
1216,['sxsw'],"['madness', 'already', 'downtown', 'st', 'day', 'apple', 'popup', 'store', 'seems', 'brisk', 'biz']",1.0
1217,['sxsw'],"['ipad', 'success', 'apple', 'popup', 'store', 'austin']",1.0
1218,"['sxsw', '310409h2011']","['sxxpress', 'line', 'almost', 'long', 'apple', 'line']",-1.0
1219,"['nerdbird', 'sxsw']","['awesome', 'restaurant', 'week', 'app']",1.0
1220,"['sxsw', 'sxswi']","['fun', 'meet', 'folk', 'app', 'made', 'ipad']",1.0
1221,['sxsw'],"['anybody', 'get', 'ipad', 'downtown', 'apple', 'popup', 'store', 'yet', 'trampling']",1.0
1222,"['iphone', 'app', 'sxsw']","['killer', 'meet', 'ups', 'new', 'old', 'friend', 'today', 'apple', 'microsoft', 'solo', 'killer', 'many']",1.0
1223,"['android', 'sxsw', 'sxsw']","['complete', 'io', 'dominance', 'compels', 'apple', 'open', 'frickin', 'temporary', 'apple', 'store', 'downtown', 'austin', 'week']",1.0
1224,['sxsw'],"['ipad', 'queue', 'epic']",1.0
1225,['sxsw'],"['even', 'cabby', 'tech', 'savvy', 'thats', 'iphone', 'streaming', 'twitter']",1.0
1226,['sxsw'],"['freaking', 'everyone', 'ha', 'ipad', 'iphone', 'mac', 'wow']",1.0
1227,"['frood', 'sxsw']","['amazing', 'new', 'app', 'mobil', 'worker']",1.0
1228,"['sxsw', 'ipad', 'ipad2']","['love', 'new', 'ipad', 'seems', 'much', 'faster', 'fluid', 'original', 'seems', 'natural', 'hold', 'excited', 'use', 'week']",1.0
1229,['sxsw'],"['love', 'new', 'iphone', 'case', 'featuring', 'glad', 'got', 'case']",1.0
1230,"['blackberry', 'sxsw', 'iphone']","['awesome', 'new', 'version', 'iphone', 'new', 'web', 'site', 'coming', 'want', 'demo', 'meet', 'pls']",1.0
1231,['sxsw'],"['novelty', 'news', 'fade', 'fast', 'among', 'digital', 'delegate', 'aron', 'pilhofer', 'nyt', 'khoi', 'vinh']",-1.0
1232,"['apple', 'sxsw']","['day', 'one', 'coming', 'close', 'lot', 'good', 'stuff', 'looking', 'fwd', 'tomorrow', 'coolest', 'far', 'google', 'location', 'map', 'plan', 'feature']",1.0
1233,['sxsw'],"['outside', 'panel', 'people', 'skip', 'barely', 'get', 'anything', 'work', 'iphone', 'need', 'shrink', 'k', 'people']",-1.0
1234,['sxsw'],"['imagine', 'every', 'company', 'concept', 'like', 'google']",1.0
1235,"['tapworthy', 'sxsw']","['novelty', 'ipad', 'news', 'apps', 'fade', 'fast', 'among', 'delegate']",-1.0
1236,['sxsw'],"['stuff', 'great', 'love', 'seeing', 'guy', 'think', 'outside', 'box', 'google', 'doodle']",1.0
1237,['sxsw'],"['year', 'time', 'saved', 'every', 'day', 'people', 'qho', 'use', 'google', 'map', 'route', 'around', 'feature']",1.0
1238,['sxsw'],"['pollak', 'much', 'trouble', 'sell', 'apple', 'duh']",-1.0
1239,"['android', 'sxsw', 'android', 'sxsw']","['feature', 'iphone', 'week']",1.0
1240,"['disco', 'talk', 'sxsw']","['kick', 'giving', 'away', 'ipad', 'visit', 'fb', 'page', 'enter']",1.0
1241,['sxsw'],"['showing', 'ipad', 'pretty', 'much', 'like', 'showing', 'puppy', 'anywhere', 'else', 'get', 'fawning', 'attention', 'dont', 'ha']",1.0
1242,"['sxsw', 'xm', 'events']","['turning', 'twitter', 'forgotten']",-1.0
1243,['sxsw'],"['showing', 'uzu', 'ipad', 'app']",1.0
1244,"['popplet', 'sxsw']","['kicking', 'w', 'talking', 'ipad', 'design', 'headache']",-1.0
1245,['sxsw'],"['wifi', 'working', 'laptop', 'neither', 'g', 'iphone', 'grrr']",-1.0
1246,['sxsw'],"['awesome', 'first', 'day', 'approved', 'new', 'app', 'go', 'download', 'check', 'blog', 'big', 'stereo']",1.0
1247,['sxsw'],"['ipad', 'flight', 'wifi', 'sitting', 'behind', 'ready', 'shiner']",1.0
1248,['sxsw'],"['good', 'app', 'party', 'people', 'party', 'crasher', 'release', 'android', 'app', 'cluster']",1.0
1249,['sxsw'],"['prepping', 'attending', 'without', 'iphone', 'dehumanizing', 'experience']",1.0
1250,"['social', 'muse', 'android', 'appcircus', 'sxsw']","['platform', 'concertgoers', 'launch', 'android', 'app', 'time', 'sxsw', 'mashable']",1.0
1251,['sxsw'],"['ipad', 'week', 'w', 'ipad', 'since', 'gave', 'withdrawal']",1.0
1252,['sxsw'],"['grateful', 'aclu', 'google', 'earplug', 'right']",1.0
1253,['sxsw'],"['line', 'apple', 'popup', 'store', 'stretch', 'around', 'block', 'guess', 'getting', 'ipad', 'today']",1.0
1254,"['sxsw', 'google']","['big', 'line', 'google', 'bing', 'session', 'people', 'line', 'saying', 'one', 'ballroom']",1.0
1255,['sxsw'],"['line', 'ipad', 'pop', 'apple', 'store', 'ha', 'outlandish', 'entire', 'week']",1.0
1256,['sxsw'],"['life', 'cant', 'get', 'ipad', 'sync', 'session', 'partial', 'iphone', 'fine', 'ipad', 'deciding', 'want']",-1.0
1257,"['google', 'sxsw']","['ze', 'frank', 'missed', 'childhood', 'walk', 'project', 'google', 'street', 'view', 'enables', 'stunning', 'revelation']",1.0
1258,"['sxsw', 'apple']","['friend', 'austin', 'ill', 'buffalo', 'new']",1.0
1259,['sxsw'],"['learning', 'google', 'afternoon', 'woot']",1.0
1260,"['tapworthy', 'sxsw']","['cab', 'ride', 'hell', 'get', 'apple', 'store', 'mall', 'sold', 'getting', 'dinner', 'figure', 'get', 'back', 'hotel']",-1.0
1261,"['ubersocial', 'iphone', 'sxsw', 'mashable']","['two', 'guy', 'google', 'doodle', 'team', 'talk', 'fun', 'making', 'homepage', 'pretty']",1.0
1262,"['holler', 'gram', 'sxsw']","['woman', 'front', 'ha', 'etchasketch', 'housing', 'ipad', 'awesome']",1.0
1263,"['sxsw', 'sightings']","['im', 'frontend', 'dev', 'talk', 'way', 'turned', 'head', 'far', 'could', 'see', 'single', 'nonapple', 'device', 'cor']",1.0
1264,['sxsw'],"['installing', 'android', 'get', 'vip', 'pedicab', 'treatment']",1.0
1265,['sxsw'],"['im', 'giving', 'next', 'person', 'come', 'tell', 'cool', 'android', 'look', 'around', 'look', 'hard']",1.0
1266,"['ubersocial', 'iphone', 'sxsw']","['navigating', 'crowded', 'party', 'suck', 'way', 'worse', 'everyone', 'walk', 'around', 'face', 'iphone']",-1.0
1267,['sxsw'],"['nice', 'able', 'use', 'usb', 'charging', 'cord', 'plug', 'add', 'juice', 'iphone']",1.0
1268,['sxsw'],"['big', 'buzz', 'year', 'ipad', 'course', 'group', 'chat', 'text', 'service', 'like', 'group', 'yobongo', 'know']",1.0
1269,"['sxsw', 'sxswi']","['best', 'thing', 'ive', 'heard', 'weekend', 'gave', 'ipad', 'money', 'relief', 'need']",-1.0
1270,"['qagb', 'sxsw']","['regretting', 'bring', 'ipad', 'seeing', 'lot', 'time', 'would', 'useful', 'especially', 'battery', 'life']",1.0
1271,"['sxsw', 'winning']","['im', 'loving', 'apple', 'popup', 'downtown', 'office', 'long', 'last', 'u', 'local']",1.0
1272,['sxsw'],"['lining', 'get', 'ipad', 'apple', 'pop', 'store', 'much', 'long', 'line']",1.0
1273,"['sxsw', 'winning']","['gadgetaddicted', 'apple', 'fanboy', 'manage', 'come', 'home', 'without', 'ipad', 'suspense', 'intense', 'intense', 'suspense']",1.0
1274,['sxsw'],"['stay', 'charged', 'visit', 'mophie', 'booth', 'great', 'deal', 'juice', 'pack', 'ur', 'iphone', 'stay', 'tuned', 'flash', 'giveaway']",1.0
1275,['sxsw'],"['changed', 'mind', 'need', 'ipad', 'need', 'wider', 'screen', 'detect', 'zombie']",1.0
1276,"['geek', 'sxsw']","['nieuwe', 'regel', 'google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', 'panel']",1.0
1277,"['holler', 'gram', 'sxsw']","['apple', 'genius', 'pun', 'intended', 'check']",1.0
1278,"['sxsw', 'sxswi']","['genius', 'may', 'actually', 'buy', 'ipad', 'tomorrow', 'apple', 'temporary', 'store', 'downtown', 'austin']",1.0
1279,['sxsw'],"['well', 'forget', 'right', 'gonna', 'focus', 'getting', 'shinmy', 'new', 'ipad', 'min', 'apple', 'make', 'happy', 'nfl', 'doe']",1.0
1280,"['winning', 'sxsw', 'mine']","['getting', 'new', 'ipad', 'flash', 'apple', 'store']",1.0
1281,['sxsw'],"['google', 'goggles', 'location', 'could', 'tell', 'example', 'history', 'building', 'looking']",1.0
1282,"['holler', 'gram', 'sxsw']","['google', 'goggles', 'may', 'new', 'fave', 'thing']",1.0
1283,['sxsw'],"['food', 'thought', 'juxtaposed', 'ipad', 'rocking', 'lybian', 'rebel', 'thwarted', 'gorgeous', 'day', 'la', 'japan', 'reeling']",1.0
1284,['sxsw'],"['quit', 'fighting', 'apple', 'store', 'sxsw', 'w', 'others']",1.0
1285,['sxsw'],"['tm', 'litle', 'girl', 'want', 'ipad', 'guess', 'got', 'get', 'one', 'checked', 'apple', 'pop', 'store']",1.0
1286,['sxsw'],"['got', 'given', 'free', 'portable', 'iphone', 'charger', 'sweet', 'thx']",1.0
1287,['sxsw'],"['glad', 'ive', 'got', 'faulty', 'iphone', 'go', 'well', 'everyones', 'battery', 'dy', 'time', 'quicker', 'hope', 'know']",-1.0
1288,['sxsw'],"['party', 'badge', 'suckas']",1.0
1289,['sxsw'],"['google', 'tweet', 'new', 'think', 'speak', 'mark', 'belinsky', 'panel']",1.0
1290,"['sxsw', 'nerds']","['google', 'circle', 'social', 'network', 'idea', 'sound', 'like', 'plan']",1.0
1291,['sxsw'],"['circle', 'ha', 'everyone', 'going', 'around', 'circle']",1.0
1292,['sxsw'],"['google', 'ha', 'many', 'product', 'need', 'condense', 'fyi', 'nine', 'mobile', 'product']",-1.0
1293,['sxsw'],"['google', 'look', 'technical', 'solution', 'theyre', 'great', 'community', 'human', 'solution']",-1.0
1294,"['sxsw', 'sxswi', 'photo']","['google', 'map', 'best', 'true', 'dat', 'double', 'true']",1.0
1295,"['sxsw', 'ipad2']","['google', 'map', 'route', 'around', 'traffic', 'saving', 'user', 'year', 'every', 'day', 'marissa', 'mayer']",1.0
1296,"['futurecast', 'sxsw']","['google', 'party', 'austin', 'texas', 'entry', 'received', 'anti', 'privacy', 'law', 'petition', 'sunglass', 'free', 'beer']",1.0
1297,['sxsw'],"['google', 'launch', 'major', 'new', 'social', 'network', 'really', 'dont', 'need', 'another', 'social', 'network']",-1.0
1298,['sxsw'],"['ipad', 'design', 'know', 'value', 'white', 'space']",1.0
1299,"['touching', 'stories', 'ipad', 'tablet', 'sxsw']","['ipad', 'design', 'headache', 'interface', 'metaphor', 'look', 'like', 'book', 'make', 'behave', 'like', 'book', 'simple', 'stuff', 'often', 'forgotten']",-1.0
1300,['sxsw'],"['ipad', 'design', 'malady', 'ipad', 'elbow', 'hate', 'ipads', 'back', 'button', 'heat', 'million', 'sun']",-1.0
1301,['sxsw'],"['ipad', 'design', 'panel', 'good']",1.0
1302,['sxsw'],"['ipad', 'design', 'session', 'packed', 'hilton', 'salon', 'j', 'w', 'others']",1.0
1303,"['austin', 'sxsw']","['ipad', 'design', 'talk', 'wa', 'great', 'ran', 'late', 'haul', 'get', 'ballroom', 'innovative', 'design', 'biomimicry']",1.0
1304,['sxsw'],"['go', 'im', 'still', 'using', 'iphone', 'g']",-1.0
1305,['sxsw'],"['whos', 'gonna', 'getting', 'ipad', 'apple', 'store', 'today', 'bet', 'que', 'getting', 'bigger', 'bet']",1.0
1306,"['nerdcore', 'sxsw', 'fb']","['good', 'job', 'went', 'home', 'watched', 'season', 'guild', 'suck', 'tweet', 'abt', 'iphone', 'hijack', 'top', 'tweet', 'lol']",-1.0
1307,['sxsw'],"['google', 'calendar', 'getting', 'little', 'control']",-1.0
1308,"['twitter', 'sxsw']","['google', 'circle', 'lame']",-1.0
1309,['sxsw'],"['think', 'lost', 'way', 'caring', 'much', 'business', 'instead', 'user', 'tim', 'oreilly']",-1.0
1310,['sxsw'],"['day', 'google', 'map', 'saving', 'two', 'year', 'users', 'life']",1.0
1311,"['google', 'marissagoogle', 'sxsw']","['spotted', 'google', 'map', 'street', 'view', 'car', 'wonder', 'ill', 'able', 'find', 'map', 'one', 'day']",1.0
1312,['sxsw'],"['saw', 'google', 'speak', 'creating', 'search', 'engine', 'tht', 'recognize', 'picture', 'artificial', 'intelligence']",1.0
1313,['sxsw'],"['us', 'google', 'tv', 'room', 'nobody', 'raise', 'hand', 'packed', 'room', 'session']",-1.0
1314,['sxsw'],"['google', 'wa', 'advertising', 'checkinthing']",1.0
1315,['sxsw'],"['whoohoo', 'got', 'new', 'app', 'store', 'includes', 'uberguide', 'cont']",1.0
1316,['sxsw'],"['sweet', 'got', 'ipad', 'thats', 'nerd', 'joke']",1.0
1317,"['apple', 'ipad', 'sxsw']","['great', 'news', 'u', 'twit', 'crew', 'apple', 'building', 'temporary', 'store', 'u', 'get', 'ur', 'ipad']",1.0
1318,['sxsw'],"['great', 'stuff', 'fri', 'marissa', 'mayer', 'google', 'tim', 'oreilly', 'tech', 'book', 'conference', 'matt', 'mullenweg', 'wordpress']",1.0
1319,['sxsw'],"['great', 'time', 'google', 'party']",1.0
1320,['sxsw'],"['totally', 'agree', 'check', 'googletv', 'ipad', 'apps', 'connected', 'tv', 'fascinating']",1.0
1321,"['sxsw', 'iphone']","['prop', 'gsdm', 'big', 'g', 'google', 'great', 'crowd', 'agency', 'space', 'bluezoom', 'give', 'run']",1.0
1322,"['sxsw', 'sxsw']","['security', 'guard', 'enjoying', 'ipad', 'apple', 'store', 'austin']",1.0
1323,['sxsw'],"['guess', 'ipad', 'tweetup', 'thanks']",1.0
1324,"['jealous', 'sxsw', 'wssxsw']","['busdev', 'guy', 'come', 'line', 'ask', 'wr', 'feel', 'ipad', 'good', 'discussion', 'iads']",1.0
